achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,suffer_score,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,utc_offset,workout_type,average_watts,device_watts,kilojoules,location_city,location_state
0,1,9799576,1,82.9,160.3,11.1456,0,FALSE,10.310799999999999,3364,96.5,50,53.48,-2.23,garmin_push_2934515013,FALSE,FALSE,g3400277,TRUE,FALSE,1773870406,3,United Kingdom,FALSE,a1773870406,2,s}leIbvrL@gEvBsFgIgV{@sImLoSuCiPkNoYo~@qhCqSu~BgKe]vJfWdOd|ApAr\tB~KraAlnCfKlRzBvNfLpS`@dI|IbWsArE,173,15.120000000000001,3330,"Rochdale Canal - 10K - Man, my legs were tired for that one.",0,0,FALSE,2,2018-08-15T12:24:42Z,2018-08-15T13:24:42Z,53.48,53.48,-2.23,-2.23,102,(GMT+00:00) Europe/London,55.8,0,FALSE,Run,1904186264,3600,0,NA,NA,NA,NA,NA
7,1,9799576,1,77.1,156.1,8.4528,0,FALSE,9.7595,4218,480.7,304.5,53.25,-1.94,garmin_push_2931148714,FALSE,FALSE,g2331107,TRUE,FALSE,1770995032,16,United Kingdom,FALSE,a1770995032,2,uw_dIxjyJnEdNfOpv@pJdRDx^aBtGz@zPkVn@eDxFKtO]bCkBTcG~dAoE`IcJpH_GtN_Mb@yRgEqLbFwJqF_DiVaDeD~@k^yIqGq@oJfAqMnEuLpG}IxBySbJ}J~BuLU}FhC_TdFwF|H}C_@_D~Da@~ByCf_@miAxDeBpDpEtB`I,183,14.04,4157,Buxton Wild Moor Loop - Tried to turn my ankle 8 times but had had my Weetabix,0,3,FALSE,2,2018-08-14T08:19:11Z,2018-08-14T09:19:11Z,53.25,53.25,-1.94,-1.94,107,(GMT+00:00) Europe/London,308.3,0,FALSE,Run,1901218575,3600,0,NA,NA,NA,NA,NA
1,1,9799576,1,74.8,153.3,9.5688,0,FALSE,13.100200000000001,4973,476.8,286,53.25,-1.94,garmin_push_2926638184,FALSE,FALSE,g2936755,TRUE,FALSE,1767293672,15,United Kingdom,FALSE,a1767293672,2,uw_dI|jyJrEpNjN~t@rJxQZf^cB~Kj@xKnFdMhCtOjMdV`BdQdCbFY~KoJlEaQ{GyD|HgSvNaQgDuNlPmDnLuNpJsc@vBkLoCiPgL{L~Fi]qR_EFaF{EDmYyDiDbDuMhD_Fn]_Q\iI`BcEpBoDtF{BnHsTn@}IwD}WbAmHfJcCzOhP~DQ|Bm\zCsElK_F]yCpHwCx^}gAlAiC~CQnGlN,186,15.840000000000002,4929,Buxton Reservoir Loop Jr - After four hours sleep not feeling it,0,0,FALSE,2,2018-08-12T13:02:20Z,2018-08-12T14:02:20Z,53.25,53.25,-1.94,-1.94,119,(GMT+00:00) Europe/London,329.2,0,FALSE,Run,1897396732,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.8,152.9,11.6964,0,FALSE,10.2995,3170,96.5,50,53.48,-2.23,garmin_push_2921036642,FALSE,FALSE,g3400277,TRUE,FALSE,1762571876,20,United Kingdom,FALSE,a1762571876,2,g}leIrurL[cA|C_IgJwW_AmJqL_TgCaPeOyZq}@ifCeS_~BqKi]xJ`WrTdeCpo@~hB|]ny@xB~MtLjTnBzMnGnPiAnF,180,18,3170,"Rochdale Canal - 10K - When it hurts, go faster. Unexpected",0,0,FALSE,2,2018-08-10T12:14:08Z,2018-08-10T13:14:08Z,53.48,53.48,-2.23,-2.23,79,(GMT+00:00) Europe/London,55.9,0,FALSE,Run,1892476945,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.8,155.5,11.516399999999999,0,FALSE,10.3075,3241,96.5,49.7,53.48,-2.23,garmin_push_2918536240,FALSE,FALSE,g3400277,TRUE,FALSE,1760457424,13,United Kingdom,FALSE,a1760457424,2,y|leItvrLpBeLmJqXYwIaEeDeGiNaCmOgQa^a{@ibCuCaR}Ak_@yMkrAcJeWzJ|WrTjcCn|@hdC`OhZzDlSlLpSfK~`@yBjF,183,17.64,3222,Rochdale Canal - 10K - That was a bit better. Almost enjoyable!,0,0,FALSE,2,2018-08-09T11:44:45Z,2018-08-09T12:44:45Z,53.48,53.48,-2.23,-2.23,86,(GMT+00:00) Europe/London,55.1,0,FALSE,Run,1890274976,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.3,149,11.012400000000001,0,FALSE,6.937600000000001,2288,84.9,50,53.48,-2.23,garmin_push_2915860077,FALSE,FALSE,g3400277,TRUE,FALSE,1758208844,7,United Kingdom,FALSE,a1758208844,2,wtmeItmpLoByKo_@y~@mi@izA_EmR|p@|oBfUzl@xGpKlD~RbGfNtCzB|Jh`@iArF,170,36,2268,Rochdale Canal - 10 Locks - Lowest effort 4m in a while. Quads were fine after thrashing on Sunday,0,0,FALSE,2,2018-08-08T11:43:31Z,2018-08-08T12:43:31Z,53.49,53.49,-2.22,-2.22,45,(GMT+00:00) Europe/London,38.3,0,FALSE,Run,1887791233,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,76.3,152.5,9.1944,1,FALSE,16.9664,6793,477.1,248.2,53.25,-1.94,garmin_push_2907400849,FALSE,FALSE,g2936755,TRUE,FALSE,1750977276,18,United Kingdom,FALSE,a1750977276,2,ix_dInkyJvDfKhOzv@`K~Rd@~]eB|I`@pLdFhLxCxQvLdT|BpSzBrE{@|MgInCiQgH}CfIoL|KyEvAuQiDsEhIuGjFoDdMgGzFmHlBud@~@uJgCqOyKeLlGg]aRyFT_MeJqk@|H_N`JaBvFkH`DoRiAmFiKg@iSdVbCjl@yKvYk@fMoa@r`@qTv@}I~CmIvHiEfIi[uD{ZvAuI~HwA~OnOfEDnCm]~O{K]oCbEg@~B}C~]qfAjAqCbD_@tGxN,174,15.840000000000002,6643,Buxton Reservoir Loop - First long run since March. Where’s the reservoir gone?,0,0,FALSE,2,2018-08-05T07:45:07Z,2018-08-05T08:45:07Z,53.25,53.25,-1.94,-1.94,155,(GMT+00:00) Europe/London,427.7,5,FALSE,Run,1878404149,3600,2,NA,NA,NA,NA,NA
0,1,9799576,1,82.6,158.6,10.8612,0,FALSE,10.3075,3429,96.4,50,53.48,-2.23,garmin_push_2902681767,FALSE,FALSE,g3400277,TRUE,FALSE,1746903839,7,United Kingdom,FALSE,a1746903839,2,iyleItjrLsIcU}@yMmD_DoGsN{DgSuLaUc{@}~BuEiW}@gYiOi|AaJeWjJtWdNpqAhAl\~BpRxbApqCnKhSzBfObLhRnJba@iAvD,185,13.68,3417,Rochdale Canal - 10K - Unfasted so a little better. Ended up chasing a man in the last mile. Loser,0,0,FALSE,2,2018-08-03T12:16:48Z,2018-08-03T13:16:48Z,53.48,53.48,-2.23,-2.23,103,(GMT+00:00) Europe/London,55.8,0,FALSE,Run,1874222738,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,80.7,164.1,10.648800000000001,0,FALSE,10.3058,3488,96.5,49.7,53.48,-2.23,garmin_push_2900187304,FALSE,FALSE,g3400277,TRUE,FALSE,1744774946,9,United Kingdom,FALSE,a1744774946,2,udmeIvpqLe@cJsDcDoAkGsDeFmDoRgMcWg|@acCcDkQqBkc@{MasAsJwVlHdP~CzR~QzvBbbAvoCnJpQxCnQjLjR~AjLdHzScC~I,185,14.4,3484,Rochdale Canal - 10K - Muggy and Fasted makes running very hard,0,0,FALSE,2,2018-08-02T12:30:48Z,2018-08-02T13:30:48Z,53.48,53.48,-2.22,-2.22,128,(GMT+00:00) Europe/London,50.4,0,FALSE,Run,1872018304,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,80.9,155.6,10.5084,0,FALSE,10.309299999999999,3532,96.5,50,53.48,-2.23,garmin_push_2892180127,FALSE,FALSE,g3400277,TRUE,FALSE,1737745790,17,United Kingdom,FALSE,a1737745790,2,m}leIvwrLbBuMiIkVe@qIiDqCuGwOgC_PmZ}r@cs@iqBkRm{BsBoLyGiQhJdWnTvcCbbAtpCnJbQ|C`QfLbS`Kpa@{A~G,176,12.96,3532,Rochdale Canal - 10K - Nursing a cold so took it slowly slowly,0,0,FALSE,2,2018-07-30T12:20:52Z,2018-07-30T13:20:52Z,53.48,53.48,-2.23,-2.23,92,(GMT+00:00) Europe/London,55.1,0,FALSE,Run,1864549490,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,81.4,159.4,10.9368,0,FALSE,10.316600000000001,3396,96.7,49.8,53.48,-2.23,garmin_push_2876687158,FALSE,FALSE,g3400277,TRUE,FALSE,1724478646,15,United Kingdom,FALSE,a1724478646,2,c~leIturLDoDlCiFgHkRgByNoLkSwEiTaHiMua@afAs^kfA_CcM{Cuj@_L{fA}A_KsHeRfK`XzT|dC`bAtoCbIvMzDhStLtS|Jv`@wAhE,173,14.4,3396,Rochdale Canal - 10K - First post stag run. Really glad to be sweating it out. ,0,0,FALSE,2,2018-07-24T12:30:14Z,2018-07-24T13:30:14Z,53.48,53.48,-2.23,-2.23,103,(GMT+00:00) Europe/London,55.1,0,FALSE,Run,1850765378,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.9,159,11.6712,1,FALSE,10.297,3212,96.6,50,53.48,-2.23,garmin_push_2858387393,FALSE,FALSE,g3400277,TRUE,FALSE,1708424442,18,United Kingdom,FALSE,a1708424442,2,k~leIpvrLfCgMoIaWq@aJmDcD}F{McDeQsNgZe}@{dCeTaaCgKc\~Kd\~MhwAz@bWdCfPhm@hdBvS|i@lIhOdDnQ`MdUn@pHbIrVyAfE,183,17.64,3176,Rochdale Canal - 10K - Not Fasted. Afterburners came out on the way back for some reason,0,0,FALSE,2,2018-07-17T12:20:46Z,2018-07-17T13:20:46Z,53.48,53.48,-2.23,-2.23,98,(GMT+00:00) Europe/London,56,0,FALSE,Run,1833398813,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.7,161.1,11.196,0,FALSE,10.302700000000002,3313,96.6,49.8,53.48,-2.23,garmin_push_2855885359,FALSE,FALSE,g3400277,TRUE,FALSE,1706298687,15,United Kingdom,FALSE,a1706298687,2,ammeI|{pL{yAmaEgBsMc@qV}MuuAsK{\rJdVzT~dCdbA~oC|JvRlCtOxLfSl@tIbIbVaBtE,182,15.48,3313,Rochdale Canal - 10K - Fasted to atone for my sins over the weekend,0,0,FALSE,2,2018-07-16T12:20:28Z,2018-07-16T13:20:28Z,53.49,53.49,-2.22,-2.22,106,(GMT+00:00) Europe/London,49.5,0,FALSE,Run,1831207168,3600,0,NA,NA,NA,NA,NA
0,8,9799576,1,81.3,153.6,9.4644,0,FALSE,6.425800000000001,2444,340,292,53.26,-1.92,garmin_push_2850679360,FALSE,FALSE,g3400277,TRUE,FALSE,1701867020,24,United Kingdom,FALSE,a1701867020,2,mhadIp}sJiBiDxDuEjBh_@_EdJvHrWfEni@~M~j@xHbLeIqYnHcaAoZ~JxBxW|Lfh@tIdMgIgYfHa`AcDsYoDg@,183,14.4,2418,Buxton Carnival Run 2018 - With Beth,0,0,FALSE,2,2018-07-14T12:46:31Z,2018-07-14T13:46:31Z,53.26,53.26,-1.91,-1.91,61,(GMT+00:00) Europe/London,103.6,0,FALSE,Run,1826588298,3600,1,NA,NA,NA,NA,NA
0,1,9799576,1,81.9,154.2,10.782,2,FALSE,6.918,2323,84.9,49.8,53.48,-2.23,garmin_push_2843134997,FALSE,FALSE,g3400277,TRUE,FALSE,1695411769,7,United Kingdom,FALSE,a1695411769,2,e}leI`wrLjB}MkIuU}@}JcL{RqE}SaL}Syc@ulAmVmr@mE{Rpi@n_BlZvx@jJ~P~CdQtL~S|Jz_@_BlE,170,14.76,2310,Rochdale Canal - 10 Locks - Just a bit tired of 2x 10Ks so cut a bit shorter. ,0,0,FALSE,2,2018-07-11T12:18:53Z,2018-07-11T13:18:53Z,53.48,53.48,-2.23,-2.23,57,(GMT+00:00) Europe/London,43.9,0,FALSE,Run,1819882265,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.3,158.1,10.897200000000002,0,FALSE,10.286700000000002,3398,96.5,49.8,53.48,-2.23,garmin_push_2840625117,FALSE,FALSE,g3400277,TRUE,FALSE,1693245153,15,United Kingdom,FALSE,a1693245153,2,s}leIvvrL`BwM}Kab@uJwQqCmO_Pg]e|@gcCwCoOw@iZeN_uAiKo]`Lx\|Rp}Bbk@f`BpV~o@~JrRfCxNvLvSpBhNtGbPgB|E,176,16.92,3398,Rochdale Canal - 10K - First back to back in a while. Just took it steady.,0,0,FALSE,2,2018-07-10T12:14:09Z,2018-07-10T13:14:09Z,53.48,53.48,-2.23,-2.23,97,(GMT+00:00) Europe/London,55,0,FALSE,Run,1817632576,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82,159.2,11.0628,0,FALSE,10.305399999999999,3353,96.5,49.8,53.48,-2.23,garmin_push_2838113238,FALSE,FALSE,g3400277,TRUE,FALSE,1691073255,12,United Kingdom,FALSE,a1691073255,2,w}leI|urLdC}LgJ{Wy@uH{K}RoCuOmQs^c}@_hCkRczByJi]`I|R|AhJnSz}BdbAhoC`KbSjCpOnLlSnArKzHrRqBtD,182,17.28,3353,Rochdale Canal - 10K - Now that's a bit better. More cloud is good.,0,0,FALSE,2,2018-07-09T12:19:14Z,2018-07-09T13:19:14Z,53.48,53.48,-2.23,-2.23,101,(GMT+00:00) Europe/London,55.4,0,FALSE,Run,1815372985,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,79.9,163.8,10.386,0,FALSE,10.2868,3575,96.7,50,53.48,-2.23,garmin_push_2828129264,FALSE,FALSE,g3400277,TRUE,FALSE,1682532488,8,United Kingdom,FALSE,a1682532488,2,}}leIrurLfCgL_KsYYiGqLeS}CsQqPc\i|@ueC_Se}BiKg]fKzWlTtcCvaAloChK`SjCrOpL|SzJ~`@kA`E,183,17.28,3565,Rochdale Canal - 10K - It wasn't pretty but it's done. The warmth slows me.,0,0,FALSE,2,2018-07-05T12:50:56Z,2018-07-05T13:50:56Z,53.48,53.48,-2.23,-2.23,129,(GMT+00:00) Europe/London,56.3,0,FALSE,Run,1806480596,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.1,169.7,11.304,2,FALSE,6.8949,2196,84.9,50,53.48,-2.23,garmin_push_2825631586,FALSE,FALSE,g3400277,TRUE,FALSE,1680316012,14,United Kingdom,FALSE,a1680316012,2,_~leIdurLbCgL{IqVo@_J}KmRqDiRkP}\qx@_{BwDcQpp@tmBpShj@hKpSpBzMvLpTbKta@uApD,189,16.2,2196,Rochdale Canal - 10 Locks - New shoes. A little bit faster. Still hot.,0,0,FALSE,2,2018-07-04T13:09:24Z,2018-07-04T14:09:24Z,53.48,53.48,-2.23,-2.23,99,(GMT+00:00) Europe/London,44.6,0,FALSE,Run,1804188834,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,81.8,166.6,10.958400000000001,0,FALSE,6.8703,2265,84.9,50,53.48,-2.23,garmin_push_2820613824,FALSE,FALSE,g2936755,TRUE,FALSE,1675976572,8,United Kingdom,FALSE,a1675976572,2,gfmeItnqLHoHiEaEwFwM_DyPkNeYsr@slBuL_c@`eAhyCzJfRhCdOpLhTxAbLbH|SwAhD,187,17.64,2257,Rochdale Canal - 10 Locks - Its still mad warm and I'm carrying a bit of a cold. So slow,0,0,FALSE,2,2018-07-02T12:29:19Z,2018-07-02T13:29:19Z,53.48,53.48,-2.22,-2.22,92,(GMT+00:00) Europe/London,39.5,0,FALSE,Run,1799715351,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.1,164.7,11.0664,0,FALSE,6.9523,2277,84.9,50,53.48,-2.23,garmin_push_2813044362,FALSE,FALSE,g2936755,TRUE,FALSE,1669560738,7,United Kingdom,FALSE,a1669560738,2,s~leIztrL`DsLkIsUe@oI}DwCoGaO{DwSoFeIm]i~@qc@}mAsDiP|DjPbj@p}AhTti@`IfN~DpSpLdTd@rKhIfSaA`F,183,15.120000000000001,2262,Rochdale Canal - 10 Locks - A little less warm. A bit more wind. A touch less fat.,0,0,FALSE,2,2018-06-29T12:12:33Z,2018-06-29T13:12:33Z,53.48,53.48,-2.23,-2.23,84,(GMT+00:00) Europe/London,44.6,0,FALSE,Run,1793042319,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,80.7,167.8,10.6056,0,FALSE,6.966399999999999,2365,84.9,50,53.48,-2.23,garmin_push_2805796277,FALSE,FALSE,g2936755,TRUE,FALSE,1663230692,12,United Kingdom,FALSE,a1663230692,2,i~leIhurLpCuJsIoWa@gJoDsCuGwNgCsO}J{Rey@{xBwJm_@jp@foBzSni@dIvMnEdTpLrSr@zLdIhRuAnE,188,15.120000000000001,2365,Rochdale Canal - 10 Locks - Dear Christ and all the angels that was hot,0,0,FALSE,2,2018-06-26T12:19:20Z,2018-06-26T13:19:20Z,53.48,53.48,-2.23,-2.23,102,(GMT+00:00) Europe/London,44.5,0,FALSE,Run,1786496537,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,81.5,168.4,10.836,0,FALSE,6.945,2307,84.8,50,53.48,-2.23,garmin_push_2803327690,FALSE,FALSE,g2936755,TRUE,FALSE,1661125116,9,United Kingdom,FALSE,a1661125116,2,o~leIdurLvCyLyI{Vo@yHaDwCmGaO{BgNqHmNo`@_eA_a@ehA{CmOvDzPnj@t}AhSdi@rJxPdD|PvL`TjA`LvHdQgBtF,188,16.56,2307,Rochdale Canal - 10 Locks - “I’ll be fine doing a 10K”. Chris was not fine. ,0,0,FALSE,2,2018-06-25T12:22:39Z,2018-06-25T13:22:39Z,53.48,53.48,-2.23,-2.23,100,(GMT+00:00) Europe/London,44.6,0,FALSE,Run,1784309862,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.3,154.5,10.6236,0,FALSE,6.7576,2345,343,300,53.25,-1.94,garmin_push_2790635906,FALSE,FALSE,g2331107,TRUE,FALSE,1650236266,7,United Kingdom,FALSE,a1650236266,2,yw_dIxkyJ}Pwk@zHcaAuLwHqLgOwDfGfGlt@|Mvi@jItLsGoPq@qH|Gi`AoLeHuMuNcChGhGrs@xN`l@jLnQlBtI,178,14.04,2290,Burbage Loop x2 - Didn’t feel it for another lap,0,0,FALSE,2,2018-06-20T09:14:47Z,2018-06-20T10:14:47Z,53.25,53.25,-1.94,-1.94,57,(GMT+00:00) Europe/London,88.4,0,FALSE,Run,1772906208,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,81.9,156.8,10.3104,0,FALSE,9.869399999999999,3446,343,300,53.25,-1.94,garmin_push_2785996124,FALSE,FALSE,g2331107,TRUE,FALSE,1646235489,9,United Kingdom,FALSE,a1646235489,2,uw_dItjyJmQoi@lDm]jBkd@}IiFcOqP_D`GrGhr@`Ntl@|HvKuGcQm@wFdHeaAe[iYaCbHjG|q@~Mdl@xHlLwF}NmAyI~GoaAqLgIiLcN_DrGhIpy@`Lxd@vPh],181,14.4,3446,Burbage Loop x3 - Pat Leave Loops,0,0,FALSE,2,2018-06-18T11:07:16Z,2018-06-18T12:07:16Z,53.25,53.25,-1.94,-1.94,98,(GMT+00:00) Europe/London,130.5,0,FALSE,Run,1768733412,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.9,168,11.0664,0,FALSE,10.3784,3376,96.3,49.7,53.48,-2.23,garmin_push_2761179265,FALSE,FALSE,g2936755,TRUE,FALSE,1625025146,9,United Kingdom,FALSE,a1625025146,2,o_meIxyqLyC}FMsJ{NoRmDkU}E{G}Xmp@g@sH_L{RgCqMsL_XuKk_@_CaQoAw_@oLa}@q@qU{JkUfH~LbDhN~MjwAx@lXzBlM~m@dfB|^~{@hCvOjG|NbD~Cr@vHjIvVqAfE,183,25.2,3376,Rochdale Canal - 10K - First 10K Double in a while. Legs like lead. Je suis tres fat.,0,0,FALSE,2,2018-06-08T12:28:53Z,2018-06-08T13:28:53Z,53.48,53.48,-2.23,-2.23,145,(GMT+00:00) Europe/London,50.5,0,FALSE,Run,1746455728,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.6,170.3,10.89,0,FALSE,10.2885,3401,96.5,50,53.48,-2.23,garmin_push_2758805544,FALSE,FALSE,g2936755,TRUE,FALSE,1622995600,6,United Kingdom,FALSE,a1622995600,2,{}leIjurLvCuKeJgVYkJiEiD}FcNuCqP{NoZ}}@ggC{TueCyI}UfH~O|BdLzRp}Btk@jaBvWdr@|HxNbCzNtLvTtJr`@qAhD,190,14.04,3401,Rochdale Canal - 10K - That was a bit warm. My legs were slow. And I doth wobble.,0,0,FALSE,2,2018-06-07T12:13:02Z,2018-06-07T13:13:02Z,53.48,53.48,-2.23,-2.23,158,(GMT+00:00) Europe/London,55.8,0,FALSE,Run,1744293816,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.2,168.5,11.2248,0,FALSE,10.2995,3303,96.4,49.8,53.48,-2.23,garmin_push_2753651046,FALSE,FALSE,g2936755,TRUE,FALSE,1618593392,12,United Kingdom,FALSE,a1618593392,2,c~leI`vrLfCaMuIaX@qGsEgDcG_NeCiOaOqZq}@ggCgTg`CiKw\|GdObChMbSn}Brm@~dBfV|n@nGvK~CfQhG|NjDfDtJd`@aAjF,187,18.720000000000002,3303,Rochdale Canal - 10K - Starting to feel a bit better but the last mile was a bit hard,0,0,FALSE,2,2018-06-05T12:08:14Z,2018-06-05T13:08:14Z,53.48,53.48,-2.23,-2.23,141,(GMT+00:00) Europe/London,55.1,0,FALSE,Run,1739455285,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,83.2,167.1,11.102400000000001,0,FALSE,6.932,2267,84.9,49.7,53.48,-2.23,garmin_push_2743333233,FALSE,FALSE,g2936755,TRUE,FALSE,1609936091,12,United Kingdom,FALSE,a1609936091,2,o}leIrurLxCoL}HeQqAyNyDgC{GyOcCmOeNoXep@ghBmKkZiC_O|DbQbj@`{ArVtp@tHfNnBfN~LvTdIzWz@dGoAzE,188,16.2,2248,Rochdale Canal - 10 Locks - Just warm and muggy and can feel the morning cycling I've been doing,0,0,FALSE,2,2018-06-01T12:27:10Z,2018-06-01T13:27:10Z,53.48,53.48,-2.23,-2.23,93,(GMT+00:00) Europe/London,43.8,0,FALSE,Run,1730200642,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,81.8,164.7,10.465200000000001,0,FALSE,10.309700000000001,3583,96.5,49.9,53.48,-2.23,garmin_push_2735943609,FALSE,FALSE,g2936755,TRUE,FALSE,1603594157,11,United Kingdom,FALSE,a1603594157,2,kzleIlnrLz@cBwImVgAmL}LuSkDcRmHwLkVgm@wAiIsRwd@{S}n@{EiZQuRaNwuAkKg]pIzRxAlJdSv}B|aAhoCnKzSlCnO|K~RpJv`@uAtD,186,14.4,3546,Rochdale Canal - 10K - Hot AF. I've not run that slow since forever,0,0,FALSE,2,2018-05-29T12:13:15Z,2018-05-29T13:13:15Z,53.48,53.48,-2.23,-2.23,133,(GMT+00:00) Europe/London,56.2,0,FALSE,Run,1723441364,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,82.7,165.2,10.6416,1,FALSE,6.9028,2338,84.9,50,53.48,-2.23,garmin_push_2725656345,FALSE,FALSE,g2936755,TRUE,FALSE,1594889334,13,United Kingdom,FALSE,a1594889334,2,kemeIvkqLOkDyCyBiH_OqBkPwSm_@f@{@_CsHci@itAoOml@lMzb@t[jx@jWnv@|LxU~CdQ|L|Th@vHrGtQWxI,189,19.8,2335,Rochdale Canal - 10 Locks - It’s been a long time. Was off having a baby,0,0,FALSE,2,2018-05-25T11:43:58Z,2018-05-25T12:43:58Z,53.48,53.48,-2.22,-2.22,91,(GMT+00:00) Europe/London,39.5,1,FALSE,Run,1714151394,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,84.4,166.4,11.556000000000001,0,FALSE,10.292,3213,96.4,49.7,53.48,-2.23,garmin_push_2662985059,FALSE,FALSE,g2936755,TRUE,FALSE,1540832664,12,United Kingdom,FALSE,a1540832664,2,{}leIjvrLfCuMiJiV_@uImEkEcFuLgDaRcOwZ_}@yfC_Sq|BiK}]rJxWdTzbCpbAbqCvIrOhD`RvFjMrD`D~@dKdIzU}ApE,192,19.8,3206,Rochdale Canal - 10K - Felt good. Nice 5k back,0,0,FALSE,2,2018-04-30T12:21:57Z,2018-04-30T13:21:57Z,53.48,53.48,-2.23,-2.23,128,(GMT+00:00) Europe/London,55.3,0,FALSE,Run,1657950217,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,84.1,162.8,11.4012,0,FALSE,10.319,3267,96.5,50,53.48,-2.23,garmin_push_2648322537,FALSE,FALSE,g2936755,TRUE,FALSE,1528752826,13,United Kingdom,FALSE,a1528752826,2,m~leIfvrLtCkLyI}Vm@sJcEmDeGaNoDqSmMqVu}@ggCmSu~BgK_]xJ|VdTvcChbArpCtIxNnDhSbDvEtAbH`EpCn@~I|HjViAnE,179,16.2,3258,Rochdale Canal - 10K - Felt like I was bit better coming back. Which was nice.,0,0,FALSE,2,2018-04-24T12:33:02Z,2018-04-24T13:33:02Z,53.48,53.48,-2.23,-2.23,114,(GMT+00:00) Europe/London,55.9,0,FALSE,Run,1645452163,3600,0,NA,NA,NA,NA,NA
1,1,9799576,1,83.1,158,11.0196,0,FALSE,6.726,2197,343,300,53.25,-1.94,garmin_push_2643054954,FALSE,FALSE,g2331107,TRUE,FALSE,1524422100,7,United Kingdom,FALSE,a1524422100,2,yw_dInjyJeOqa@u@aGlGmbAmJgGcMeP_ErEbH|v@jMvi@hH|KyH}Y~Ga`AwZkY{ChG`Hdt@vMzj@|LnS~BzH,186,14.04,2197,Burbage Loop x2 - Just CBA to do that extra lap!,0,0,FALSE,2,2018-04-22T10:50:36Z,2018-04-22T11:50:36Z,53.25,53.25,-1.94,-1.94,64,(GMT+00:00) Europe/London,89.5,0,FALSE,Run,1640902759,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,85,160.1,11.214,0,FALSE,10.3209,3321,96.5,49.9,53.48,-2.23,garmin_push_2638088430,FALSE,FALSE,g2936755,TRUE,FALSE,1520151377,12,United Kingdom,FALSE,a1520151377,2,q}leInwrLrCkMmI}QoAqNiE{DcFgMeE{SgL_Uc|@ubCuE_WeBw_@yM_sAaJoW`KjWbSf`C`cApsCfIdNbE`TrGtN`DpCn@dJbIdVqApE,181,20.16,3313,Rochdale Canal - 10K - Really just forcing myself to go out there. Motivation low,0,0,FALSE,2,2018-04-20T12:44:13Z,2018-04-20T13:44:13Z,53.48,53.48,-2.23,-2.23,105,(GMT+00:00) Europe/London,55.9,0,FALSE,Run,1636436742,3600,0,NA,NA,NA,NA,NA
0,1,9799576,1,85,163,11.357999999999999,0,FALSE,10.3094,3268,96.6,49.7,53.48,-2.23,garmin_push_2628390498,FALSE,FALSE,g2936755,TRUE,FALSE,1511944398,13,United Kingdom,FALSE,a1511944398,2,c~leI`vrL`DkKqJuW[_JgEoCaGiOaDmQyMyW_}@_eCyC{QyAm]gNivAqJiWdKfVtTzdCjbAnpCtJ~QfCnOhLlSpBfM~GlRaBtE,179,21.6,3268,Rochdale Canal - 10K - Yeah its been ages since I did one of these. Basically being a baby.,0,0,FALSE,2,2018-04-16T12:31:00Z,2018-04-16T13:31:00Z,53.48,53.48,-2.23,-2.23,114,(GMT+00:00) Europe/London,55.2,0,FALSE,Run,1627943765,3600,0,NA,NA,NA,NA,NA
